cluster_pred,review_id,text_en_only_rm_stopping,category,catid
28,36042,aspects general picture necklace seller said possible depends luck advantage cheap,Product-Spec,7
28,5229,cover good big hole open bottle times times available axminster ideal delivery speed come okay dddddd,Product-Spec,7
29,3015,ordered scrunchies sent disappointing,Product-Spec,7
29,13547,buy send sent sent wrong zenphone kapok,Product-Spec,7
29,4619,comes color number gmn return money sent follow,Product-Spec,7
29,58776,pack sent bad fracture,Product-Spec,7
29,152675,waste sent play,Product-Spec,7
29,6276,sent demand tell,Product-Spec,7
29,27070,sent udh refund thanks follow,Product-Spec,7
29,13564,reply message sent instead types returned lazy time chinese shipping kepakai,Product-Spec,7
29,168252,sad buy sent son double pdhal twin disappointed dwh,Product-Spec,7
29,148951,suddenly turned turn asking refund,Product-Spec,7
29,170478,message sent size size alright great kepres use hijab,Product-Spec,7
29,7343,products comply request sent small mirror,Product-Spec,7
29,25045,send wrong color small objects sent,Product-Spec,7
29,18938,mmf asked car sent mickey mouse dah dahal written note mmf asked car sent mickey mouse dah dahal written note mmf asked car sent mickey mouse dah dahal written note,Product-Spec,7
29,112531,red minta sent item better,Product-Spec,7
30,117869,beautiful fabric okay,Product-Spec,7
30,70961,beautiful baby swimwear fabric,Product-Spec,7
30,111065,beautiful shoes loves,Product-Spec,7
30,194634,ung skirt beautiful ung shirt cute ung tela,Product-Spec,7
30,77207,beautiful durable dental son,Product-Spec,7
30,175408,beautiful fabric counted roots enthusiasm,Product-Spec,7
30,203963,cladding super beautiful lun,Product-Spec,7
30,193247,beautiful clothes shop,Product-Spec,7
30,99810,beautiful hard strap,Product-Spec,7
30,143550,beautiful cheap carpet rat thik,Product-Spec,7
30,28736,towels pretty absorbent smooth beautiful,Product-Spec,7
30,78073,cai mumps high low beautiful fabric shop stars,Product-Spec,7
30,28801,beautiful fabric slightly expected sir,Product-Spec,7
30,196233,beautiful bag seasoned,Product-Spec,7
30,80016,children enjoyed beautiful,Product-Spec,7
31,116028,excellent product quality excellent product price good delivery speed good seller response,Mixed,6
31,115901,excellent product quality excellent product price good delivery speed response sangatbaik seller terimakasiii,Mixed,6
31,195206,excellent product quality excellent product price good delivery speed good seller response,Mixed,6
31,175385,excellent product quality excellent product price good delivery speed good seller response response response good seller good seller good seller response response response good seller good seller,Mixed,6
31,185280,excellent product quality excellent product price response good seller delivery speed good,Mixed,6
31,137571,excellent product quality excellent product price good delivery speed good seller response,Mixed,6
31,190893,excellent product quality excellent product price good delivery speed good seller response,Mixed,6
31,198850,excellent product quality excellent product price good delivery speed good seller response,Mixed,6
31,119682,excellent product quality excellent product price good delivery speed good seller response,Mixed,6
31,95160,excellent product quality excellent product price good delivery speed good seller response,Mixed,6
31,90050,excellent product quality good delivery speed good seller response,Mixed,6
31,208157,excellent product quality excellent product price good delivery speed good seller response,Mixed,6
31,208642,product quality excellent product price good delivery speed good response good seller,Mixed,6
31,120018,excellent product quality excellent product price good delivery speed good seller response,Mixed,6
31,111853,excellent product quality excellent product price good delivery speed good seller response,Mixed,6
32,49511,good value fast delivery good money,Price,4
32,43488,good value money fast delivery good service seller,Price,4
32,131412,good value money fast delivery,Price,4
32,145927,fast delivery saller saller good value money repeat,Price,4
32,65834,fast delivery good value money product good conditions,Price,4
32,78345,fast delivery good value money,Price,4
32,105634,good value money fast delivery,Price,4
32,101413,pretty good value,Price,4
32,21200,fast delivery fair fast delivery good fair value,Price,4
32,81183,good value money good value money fast delivery,Price,4
32,110032,fast recommend good value money,Price,4
32,163163,good value money fast delivery,Price,4
32,162031,good value money fast delivery thanks,Price,4
32,204716,good value money fast delivery,Price,4
32,139532,good value money fast delivery,Price,4
33,53828,good good good good shipping speed delivery speed good shipping speed delivery speed delivery speed,Shipping,3
33,38239,good good shipping speed delivery speed,Shipping,3
33,169317,good good service delivery speed,Shipping,3
33,158469,spill delivery speed good,Shipping,3
33,171684,good delivery speed delivery speed,Shipping,3
33,61799,good good service delivery speed,Shipping,3
33,45271,good delivery speed,Shipping,3
33,29963,good delivery speed,Shipping,3
33,81391,delivery speed good,Shipping,3
33,99339,delivery speed good,Shipping,3
33,7161,delivery speed good,Shipping,3
33,58962,delivery speed good,Shipping,3
33,204361,delivery speed good,Shipping,3
33,163643,delivery speed good,Shipping,3
33,195127,delivery speed good,Shipping,3
34,161780,product quality good delivery speed good good value,Mixed,6
34,139428,product quality good good value speed delivery good,Mixed,6
34,58272,good good good good speed delivery goods quality value added services,Mixed,6
34,121311,product quality good good value speed delivery good,Mixed,6
34,94353,product quality good good value speed delivery good,Mixed,6
34,90811,product quality good product quality good good value speed delivery good,Mixed,6
34,91519,product quality good good value speed delivery good,Mixed,6
34,186100,good value product quality good speed delivery good,Mixed,6
34,164255,good delivery speed good value,Mixed,6
34,119010,product quality good good value speed delivery good,Mixed,6
34,82723,good value product quality good speed delivery good,Mixed,6
34,74015,speed delivery good good value,Mixed,6
34,124580,product quality good good value speed delivery good,Mixed,6
34,112394,product quality good good value speed delivery good,Mixed,6
34,51022,good good good shipping speed delivery speed good quality merchandise value,Mixed,6
35,91330,shop delivery lacks veil control torn upholstery product quality good,Mixed,6
35,130272,excellent product quality sin unpleasant smell washing away hopes smell,Mixed,6
35,139661,shop packaging carefully removed bit tired happy product garnered thank shop,Mixed,6
35,40317,delivery repaired anymore,Mixed,6
35,196525,quality table sir mask like poles little late delivery bit sir,Mixed,6
35,139863,carefully packaged sent goods fast delivery wind luonnnn trc day day set morning rang delivery shipper,Mixed,6
35,78119,excellent product quality good service shop delivery time fast worth money goods beautiful standards ghost fear tight biggish size ridiculous older children waited little area,Mixed,6
35,192097,carefully packaged sent goods fast delivery wind luonnnn trc day day set morning rang delivery shipper,Mixed,6
35,72288,new reception try drink prepare shop delivery packaging carefully case buy,Mixed,6
35,178843,customers like shape spend good,Mixed,6
35,176140,cheap map view fee amounts ship oke great quachaats,Mixed,6
35,174485,thanks sir dah package acceptable,Mixed,6
35,137987,package goods dental century,Mixed,6
35,149058,shop delivery bibs old dented distortion maybe pieces silver complete payment goods shop boring,Mixed,6
35,111371,good delivery packed unused goods know,Mixed,6
36,139317,product quality good good value pack items good desirable subsidize new,Product-Quality,1
36,191284,second round good service good product nice,Product-Quality,1
36,54767,product delivered good condition product quality okay service carrier level okay speed delivery,Product-Quality,1
36,115098,fast delivery product pack bags carefully goods exactly ordered fast shipping good logistics good service good good good good good good good good good,Product-Quality,1
36,127584,good quality products machine pretty great value fast forward like,Product-Quality,1
36,177353,product quality good pretty delicate work cost goods good speed delivery good delivered quickly service restaurant good recommend restaurant,Product-Quality,1
36,203609,fast shipping great good value good service carrier little small,Product-Quality,1
36,44441,pillow soft good grams good quality good value fast delivery fair services provided nice shops,Product-Quality,1
36,92897,like product service sensitive,Product-Quality,1
36,61324,transportation costs product quality good,Product-Quality,1
36,120656,product quality good product quality good good value speed delivery good good service store services provided shipping company hospitable friendly female cute,Product-Quality,1
36,68076,product successfully product quality good good value speed delivery good service management best sellers provider transport good,Product-Quality,1
36,173634,product quality good good value fast delivery good services provided nice shops atmosphere shipping company better end result test,Product-Quality,1
36,72383,good value good value provider transport good good service transit thanks,Product-Quality,1
36,47324,product successfully restaurant fast delivery good value product good condition years,Product-Quality,1
37,139224,sanhat good product quality delivery speed fast original product price good product,Mixed,6
37,186832,original product delivery speed good product price good,Mixed,6
37,209381,good product quality original product good price speed delivery,Mixed,6
37,104078,original product lowest price safe delivery delivery speed good,Mixed,6
